Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_236.jpg;-8.2503;1;0;5.010899;118.5525;130.7636;0.005091839;112.2049;358.8627
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_286.jpg;-8.941951;1;0;5.01019;118.4775;130.9479;359.9417;111.5856;358.7924
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_336.jpg;-6.74001;1;0;5.004463;118.3665;131.2283;0.01181633;110.6402;358.7933
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_386.jpg;-4.489379;1;0;5.005153;118.2946;131.4154;0.02199244;110.0855;358.8376
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_437.jpg;-2.196496;1;0;5.01305;118.1896;131.6966;0.003784458;109.4535;358.946
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_486.jpg;0;1;0;5.012034;118.1217;131.8855;0.02266756;109.1959;358.9948
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_536.jpg;0;1;0;5.011482;118.0213;132.1701;0.08795071;109.0265;359.0531
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_587.jpg;0;1;0;5.011515;117.9548;132.3604;0.1548022;108.9805;359.0928
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_636.jpg;0;1;0;5.011128;117.8553;132.6469;0.2925168;108.9506;359.1632
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_686.jpg;0;1;0;5.004796;117.7891;132.8381;0.4021784;108.9432;359.2202
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_736.jpg;0;1;0;5.018661;117.6897;133.1247;0.5572226;108.9453;359.3456
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_786.jpg;0;1;0;5.016244;117.6235;133.3159;0.6684937;108.951;359.4393
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_837.jpg;0;1;0;5.007666;117.5241;133.6032;0.852873;108.9608;359.5847
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_886.jpg;0;1;0;5.008929;117.4577;133.7948;0.9803364;108.9772;359.6859
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_936.jpg;0;1;0;5.018819;117.3581;134.0821;1.182178;109.0154;359.8375
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_35_986.jpg;0;1;0;5.026505;117.2914;134.2736;1.316997;109.0554;359.9436
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_037.jpg;0;1;0;5.014772;117.1929;134.5613;1.505414;109.051;-0.0007524609
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_086.jpg;0;1;0;5.018358;117.1281;134.7525;1.575428;109.0256;-0.004046629
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_136.jpg;0;1;0;5.003592;117.0321;135.0356;1.403196;108.99;-0.00196288
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_186.jpg;0;1;0;4.900101;116.9695;135.2201;1.231124;108.9725;-0.0005929892
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_237.jpg;0;1;0;5.007668;116.8739;135.5025;1.098466;108.9395;-0.0009111172
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_286.jpg;0;1;0;5.010798;116.8099;135.6914;1.034508;108.9194;-0.00100192
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_336.jpg;-0.7457855;1;0;5.014985;116.7138;135.9752;0.9736995;108.8732;-0.0008300545
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_387.jpg;-2.999386;1;0;5.019413;116.6501;136.1649;0.9543987;108.754;-0.0003548856
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_437.jpg;-5.234851;1;0;4.979299;116.5561;136.4502;0.9465573;108.3031;-0.001356991
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_485.jpg;-5.976673;1;0;5.014605;116.4947;136.6413;0.9630368;107.8874;-0.002240979
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_536.jpg;-3.72546;1;0;4.999645;116.4043;136.9289;1.000465;107.2448;359.973
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_585.jpg;-1.465063;1;0;5.015371;116.3449;137.121;1.038062;106.9297;359.9431
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_636.jpg;0;1;0;4.999278;116.2558;137.4095;1.100523;106.7115;359.9077
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_685.jpg;0;1;0;5.015301;116.1967;137.602;1.150513;106.668;359.8853
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_736.jpg;0;1;0;5.000148;116.1081;137.8913;1.237302;106.6606;359.8636
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_786.jpg;0;1;0;4.987884;116.0493;138.0833;1.280822;106.687;359.8602
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_837.jpg;0;1;0;5.00692;115.9607;138.3726;1.371763;106.7227;359.872
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_887.jpg;0;1;0;5.004443;115.901;138.5646;1.395648;106.753;359.9377
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_936.jpg;0;1;0;5.014724;115.8127;138.8526;1.431955;106.7806;-0.004971461
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_36_986.jpg;0;1;0;5.008154;115.7545;139.0452;1.463957;106.7837;-0.004511252
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_036.jpg;0;1;0;5.022564;115.6675;139.3338;1.509142;106.7868;-0.004078184
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_086.jpg;0;1;0;5.016321;115.6098;139.5257;1.494028;106.7807;359.9935
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_136.jpg;0;1;0;4.976241;115.524;139.8125;1.425156;106.7641;-0.002019252
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_186.jpg;0;1;0;5.013353;115.4668;140.0043;1.396215;106.7473;-0.00164527
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_236.jpg;0;1;0;5.008253;115.3813;140.2924;1.373425;106.7228;-0.001558571
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_286.jpg;0;1;0;5.003801;115.3243;140.4848;1.369831;106.7081;-0.00176328
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_336.jpg;0;1;0;5.015108;115.2391;140.773;1.369143;106.6525;-0.001473954
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_386.jpg;0;1;0;5.008862;115.1823;140.9657;1.381955;106.6325;-0.001511632
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_436.jpg;0;1;0;5.020897;115.0973;141.2545;1.405774;106.5883;-0.001006315
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_486.jpg;0;1;0;5.030067;115.0407;141.4471;1.425222;106.5452;-0.000193226
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_536.jpg;0.7622543;1;0;5.013973;114.9559;141.7365;1.467053;106.5204;-0.001498637
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_585.jpg;3.011759;1;0;5.015749;114.8989;141.9294;1.496971;106.5862;-0.002129558
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_636.jpg;5.228009;1;0;5.000691;114.812;142.218;1.50811;106.943;0.002942216
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_686.jpg;4.453918;1;0;4.97621;114.7531;142.4084;1.479933;107.2765;0.02671853
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_736.jpg;2.240052;1;0;5.007917;114.6641;142.6951;1.430346;107.776;0.01978449
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_787.jpg;0;1;0;4.999122;114.604;142.886;1.397441;107.9701;0.01970628
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_835.jpg;0;1;0;5.010446;114.5136;143.1715;1.350717;108.028;0.02863866
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_886.jpg;0;1;0;5.008468;114.4529;143.3625;1.340696;108.0355;0.03403861
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_936.jpg;0;1;0;5.022598;114.3617;143.6488;1.335209;107.9907;0.03607811
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_37_986.jpg;0;1;0;5.015949;114.3008;143.8402;1.345031;107.9653;0.02812741
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_036.jpg;0;1;0;5.017937;114.2097;144.1273;1.370955;107.9133;0.004461363
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_086.jpg;0;1;0;5.024592;114.1487;144.3186;1.39322;107.8784;-0.0008528117
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_136.jpg;0;1;0;5.014159;114.0571;144.6061;1.436308;107.8454;-0.001561682
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_186.jpg;1.5147;1;0;5.016356;113.996;144.7977;1.467824;107.8445;-0.001498184
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_236.jpg;3.786976;1;0;4.999309;113.9034;145.0853;1.524981;108.0492;-0.00351092
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_286.jpg;6.015422;1;0;5.000839;113.841;145.275;1.474053;108.3405;-0.004595169
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_336.jpg;3.784189;1;0;5.027899;113.7454;145.5586;1.405463;108.9694;0.01839659
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_387.jpg;1.529959;1;0;5.01271;113.6805;145.7479;1.377384;109.2636;0.05125685
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_436.jpg;0;1;0;5.016693;113.5829;146.0318;1.346948;109.47;0.1007651
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_486.jpg;0;1;0;5.021416;113.5175;146.2211;1.335009;109.5179;0.1317206
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_537.jpg;0;1;0;5.01621;113.4193;146.5052;1.318956;109.513;0.1600788
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_586.jpg;0;1;0;5.014386;113.3544;146.6946;1.281819;109.5293;0.1271807
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_636.jpg;0;1;0;5.016423;113.2563;146.978;1.240635;109.3937;0.09240502
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_686.jpg;0;1;0;5.007501;113.1908;147.1675;1.236773;109.3726;0.06267545
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_736.jpg;0;1;0;5.027313;113.0927;147.4516;1.243028;109.2765;0.01075094
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_786.jpg;0;1;0;5.012544;113.0267;147.6414;1.262733;109.2603;-0.002589738
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_836.jpg;0;1;0;5.01767;112.9277;147.9261;1.301319;109.2364;-0.002309106
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_886.jpg;0;1;0;5.024198;112.8618;148.116;1.332258;109.2127;-0.001606956
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_937.jpg;0;1;0;5.014371;112.7631;148.4013;1.387592;109.1914;-0.002144935
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_38_986.jpg;1.485225;1;0;5.017071;112.6973;148.5914;1.427393;109.1963;-0.001990284
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_036.jpg;3.73941;1;0;4.997209;112.5978;148.8765;1.488009;109.3811;-0.003113722
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_086.jpg;5.987476;1;0;5.01437;112.5303;149.0661;1.529029;109.6695;0.0006082368
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_136.jpg;5.184541;1;0;5.033173;112.428;149.3473;1.450792;110.3419;-0.001540515
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_185.jpg;2.959426;1;0;5.009161;112.3581;149.5347;1.419316;110.7411;0.02235585
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_236.jpg;0.7064992;1;0;5.016123;112.2523;149.8155;1.383045;111.1069;0.07352529
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_286.jpg;0;1;0;5.021299;112.1815;150.0028;1.366851;111.2012;0.1076918
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_336.jpg;0;1;0;5.016503;112.075;150.2838;1.344273;111.2317;0.1435703
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_386.jpg;0;1;0;5.01367;112.0045;150.471;1.302719;111.2612;0.1172005
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_435.jpg;0;1;0;5.014954;111.8981;150.7512;1.251979;111.1284;0.09434795
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_486.jpg;0;1;0;5.007607;111.8269;150.9385;1.242712;111.1096;0.07275461
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_536.jpg;0;1;0;5.027072;111.7203;151.2194;1.240768;111.0122;0.03298935
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_587.jpg;0;1;0;5.012805;111.6491;151.4073;1.258534;110.9852;-0.0003048707
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_636.jpg;0;1;0;5.018409;111.5417;151.6888;1.292849;110.9557;-0.002232173
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_686.jpg;0;1;0;5.025902;111.4701;151.8765;1.321237;110.9269;-0.001377583
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_736.jpg;0;1;0;5.014346;111.3629;152.1586;1.374387;110.9049;-0.002144336
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_786.jpg;0;1;0;5.017055;111.2916;152.3468;1.413193;110.8878;-0.001896782
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_836.jpg;0;1;0;4.996998;111.1848;152.6292;1.473227;110.8552;-0.00188274
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_885.jpg;0;1;0;5.014245;111.1137;152.8176;1.51487;110.835;-0.001671499
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_936.jpg;0;1;0;5.006115;111.0078;153.0992;1.495204;110.7991;-0.002058242
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_39_986.jpg;0;1;0;4.98216;110.9378;153.2857;1.448322;110.7792;-0.001387772
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_037.jpg;0;1;0;5.010206;110.8324;153.567;1.413874;110.7446;-0.001428398
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_085.jpg;0;1;0;5.00841;110.7622;153.7547;1.402243;110.7234;-0.001503572
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_135.jpg;0;1;0;5.02252;110.6571;154.0362;1.393349;110.6741;-0.0008310475
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_186.jpg;0;1;0;5.016123;110.5869;154.2244;1.400659;110.6522;-0.001482674
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_236.jpg;0;1;0;5.016101;110.4818;154.5066;1.418338;110.6145;-0.001268669
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_286.jpg;0;1;0;5.020533;110.4119;154.6948;1.435674;110.5871;-0.001067339
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_336.jpg;0;1;0;4.984922;110.3071;154.9773;1.467204;110.5345;-0.001445032
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_385.jpg;0;1;0;5.013956;110.2373;155.1658;1.493675;110.5103;-0.001460235
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_437.jpg;0;1;0;5.00672;110.1331;155.4479;1.485577;110.4661;-0.003991426
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_485.jpg;0;1;0;5.035575;110.0641;155.6348;1.425683;110.4297;-0.0007416519
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_536.jpg;0;1;0;5.013216;109.9606;155.9162;1.374294;110.394;-0.00134089
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_586.jpg;0;1;0;5.013991;109.8915;156.1041;1.351987;110.3694;-0.001184807
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_636.jpg;0;1;0;5.004015;109.7879;156.3866;1.341624;110.3588;-0.002025706
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_686.jpg;0;1;0;4.992276;109.7191;156.5746;1.334126;110.2845;-0.001239322
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_736.jpg;0;1;0;5.008672;109.6157;156.8575;1.351055;110.2571;-0.00155358
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_786.jpg;0;1;0;5.005182;109.5469;157.0463;1.370187;110.2424;-0.001802591
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_836.jpg;0;1;0;5.016698;109.4438;157.3294;1.400469;110.1851;-0.00149882
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_885.jpg;0;1;0;5.008596;109.3751;157.5184;1.429442;110.1648;-0.001579092
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_937.jpg;0;1;0;5.021352;109.2723;157.8018;1.47233;110.1199;-0.001056574
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_40_985.jpg;0;1;0;5.017036;109.2038;157.9911;1.506937;110.0977;-0.00159428
/Users/jarry/OneDrive - Clemson University/Udacity/Robotics Nanodegree/Project1/RoboND-Rover-Project-master/IMG/robocam_2017_07_04_09_50_41_036.jpg;0;1;0;5.009911;109.1016;158.2739;1.474912;110.0582;-0.002124786
